2021-09-01,679551,10084,518970,7619788
2021-09-02,672247,9947,509927,8110297
2021-09-03,622222,9751,496701,8869640
2021-09-04,537669,9535,497159,7617056
2021-09-05,502687,8227,494759,6932496
2021-09-06,532932,8417,504748,9163150
2021-09-07,561946,9189,513143,9443949
2021-09-08,591421,9161,512775,9871286
2021-09-09,620898,9562,514269,9815524
2021-09-10,559354,9125,492293,8736993
2021-09-11,508398,9442,488450,7414967
2021-09-12,462816,7257,491472,7603221
2021-09-13,486149,7772,503757,9159248
2021-09-14,554846,9697,506008,10012481
2021-09-15,546232,9528,506722,10115080
2021-09-16,575739,8813,512000,10095504
2021-09-17,520200,8639,482863,9028940
2021-09-18,592469,8566,569479,7678769
2021-09-19,424395,6723,441353,7668332
2021-09-20,450091,7156,439267,9298957
2021-09-21,500791,8613,487061,9626245
2021-09-22,525014,9309,521376,9860924
2021-09-23,511946,7925,494346,9971671
2021-09-24,475953,7984,476692,8716662
2021-09-25,404072,6899,476724,7460862
2021-09-26,378925,6006,476601,7328223
2021-09-27,432665,6955,482431,8740723
2021-09-28,468622,8672,492775,9561763
2021-09-29,474167,8256,494336,9429417
2021-09-30,481394,7531,495618,9315393
2021-10-01,439352,7496,472634,8135218
2021-10-02,344557,6161,462586,6751704
2021-10-03,361515,5730,472804,7027239
2021-10-04,406770,6148,482035,8569899
2021-10-05,451964,7704,499869,9021034
2021-10-06,452653,7552,539593,9203407
2021-10-07,447707,7052,525002,8884961
2021-10-08,424784,7612,525432,7776820
2021-10-09,360468,6201,477026,6831816
2021-10-10,342205,5316,467174,6765784
2021-10-11,398583,5740,476740,8570371
2021-10-12,438448,7352,500345,8776939
2021-10-13,441240,7153,484835,8872040
2021-10-14,419874,6289,473067,8679725
2021-10-15,435621,7292,497976,7265950
2021-10-16,356292,6138,482142,6113830
2021-10-17,339618,5250,473759,6369058
2021-10-18,424429,5932,484851,7990041
2021-10-19,460894,7663,504244,9401275
2021-10-20,456426,7086,503464,8928598
2021-10-21,471013,7788,490963,8516599
2021-10-22,437536,7817,473388,7406837
2021-10-23,322552,5226,461456,6440922
2021-10-24,345333,6090,492020,6563041
2021-10-25,448538,6427,481762,7998183
2021-10-26,503636,8797,499633,8611507
